platform,native_content_id,metric_name,metric_value_exact,observed_at,metric_definition_version,visibility,receipt_id
youtube,d2F7yr9h3c4,view_count,319979,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,RUbwl6iLwEo,view_count,124017,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,NFbzMPBaD2o,view_count,227916,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,z6te6EhobvM,view_count,1433591,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,Kq5whFYsz5M,view_count,68679,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,zRlTl085lUA,view_count,15552,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,pA_mnMHmRik,view_count,6635,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,KziI6WmjmeA,view_count,18787,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,nBflgnvZ9ec,view_count,51189,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,TLCKuo-RUlk,view_count,9557,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,GN3LjHNv6XE,view_count,15349,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,nqGGuuAfYbU,view_count,23406,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,KtzDreosgBg,view_count,77935,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,R58oI7z4Zg4,view_count,1171,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,Yvs-kXuxzFw,view_count,22082,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,yVThX5igmUA,view_count,5173,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,Ccmgt9_EOBw,view_count,400242,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Ccmgt9_EOBw,like_count,1100,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Ccmgt9_EOBw,comment_count,38,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,zjYcqzWbNJE,view_count,3341495,2026-08-12T13:50:58.446867+07:00,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,zjYcqzWbNJE,like_count,29000,2026-08-12T13:50:58.446867+07:00,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,zjYcqzWbNJE,comment_count,1312,2026-08-12T13:50:58.446867+07:00,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,v330SPYC9lQ,view_count,52378,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,v330SPYC9lQ,like_count,623,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,v330SPYC9lQ,comment_count,21,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,CNirp2pEodU,view_count,4900800,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,CNirp2pEodU,like_count,27000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,CNirp2pEodU,comment_count,2414,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,mSKr5KR6VcU,view_count,573134,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,mSKr5KR6VcU,like_count,9500,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,mSKr5KR6VcU,comment_count,5507,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,LpT3Y3taiyc,view_count,10544079,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,LpT3Y3taiyc,like_count,59000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,LpT3Y3taiyc,comment_count,12682,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,O_zFcHYPL1M,view_count,14691,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,O_zFcHYPL1M,like_count,561,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,O_zFcHYPL1M,comment_count,11,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,_ISGANShwvg,view_count,175662,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,_ISGANShwvg,like_count,2800,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,_ISGANShwvg,comment_count,185,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,XYg57khV9gs,view_count,39531,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,XYg57khV9gs,like_count,1600,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,XYg57khV9gs,comment_count,6,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,jXrbxuorXkY,view_count,128706,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,jXrbxuorXkY,like_count,3800,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,jXrbxuorXkY,comment_count,40,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,tRO7AkmBnFk,view_count,163253,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,tRO7AkmBnFk,like_count,1900,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,tRO7AkmBnFk,comment_count,74,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,_FPIgKNr8xs,view_count,76085,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,_FPIgKNr8xs,like_count,3300,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,_FPIgKNr8xs,comment_count,36,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,tMXpylnyi80,view_count,96806,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,tMXpylnyi80,like_count,3800,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,tMXpylnyi80,comment_count,17,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ZtVl3qoeVvI,view_count,59045,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ZtVl3qoeVvI,like_count,1400,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ZtVl3qoeVvI,comment_count,67,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,IAe-Yd3ekrk,view_count,2232,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,IAe-Yd3ekrk,like_count,125,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,IAe-Yd3ekrk,comment_count,1,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,TQ4HRwC3ypQ,view_count,74509,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,TQ4HRwC3ypQ,like_count,1700,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,TQ4HRwC3ypQ,comment_count,6,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,dogY9Zmcmqg,view_count,32747,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,dogY9Zmcmqg,like_count,1500,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,dogY9Zmcmqg,comment_count,26,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,0dj8O8156oc,view_count,53717,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,0dj8O8156oc,like_count,1100,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,0dj8O8156oc,comment_count,2,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,29ah_hweHoE,view_count,79036,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,29ah_hweHoE,like_count,1500,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,29ah_hweHoE,comment_count,40,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,5B7IWaQS51I,view_count,15187,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,5B7IWaQS51I,like_count,251,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,5B7IWaQS51I,comment_count,2,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,6x-4l4nZIdg,view_count,59919,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,6x-4l4nZIdg,like_count,4400,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,6x-4l4nZIdg,comment_count,144,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,t-kGOzvmjMY,view_count,7430,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,t-kGOzvmjMY,like_count,124,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,t-kGOzvmjMY,comment_count,1,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,NGYD6-236yc,view_count,14302,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,NGYD6-236yc,like_count,712,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,NGYD6-236yc,comment_count,16,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,5-0qDNPsqE8,view_count,1930836,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,5-0qDNPsqE8,like_count,5200,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,5-0qDNPsqE8,comment_count,0,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,bRjg_s37aUI,view_count,20238,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,bRjg_s37aUI,like_count,364,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,bRjg_s37aUI,comment_count,16,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,l_uzEREOKfo,view_count,4387606,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,l_uzEREOKfo,like_count,65000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,l_uzEREOKfo,comment_count,20344,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,xzClnybxdbg,view_count,17373369,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,xzClnybxdbg,like_count,71000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,xzClnybxdbg,comment_count,19779,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,e6EPRUnbogw,view_count,3152740,2026-08-12T13:50:58.446867+07:00,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,e6EPRUnbogw,like_count,36000,2026-08-12T13:50:58.446867+07:00,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,e6EPRUnbogw,comment_count,5697,2026-08-12T13:50:58.446867+07:00,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,kEwx09hEfiI,view_count,3476519,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,kEwx09hEfiI,like_count,22000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,kEwx09hEfiI,comment_count,10609,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Os8em7Yu4Qs,view_count,1878912,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Os8em7Yu4Qs,like_count,8300,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Os8em7Yu4Qs,comment_count,350,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,HvtXiU6Ygas,view_count,526617,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,HvtXiU6Ygas,like_count,4600,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,HvtXiU6Ygas,comment_count,676,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,frWzmvEHr4g,view_count,5653229,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,frWzmvEHr4g,like_count,23000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,frWzmvEHr4g,comment_count,804,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,qVxlaVGTJmM,view_count,284961,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,qVxlaVGTJmM,like_count,1700,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,qVxlaVGTJmM,comment_count,51,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,SL6TXwrtMsE,view_count,1485758,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,SL6TXwrtMsE,like_count,10000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,SL6TXwrtMsE,comment_count,2443,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,xEk-D7CycRA,view_count,4875199,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,xEk-D7CycRA,like_count,40000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,xEk-D7CycRA,comment_count,27393,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,UcpqxfOwoW0,view_count,108468,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,UcpqxfOwoW0,like_count,3000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,UcpqxfOwoW0,comment_count,185,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,OAFE-BvNlY0,view_count,148667,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,OAFE-BvNlY0,like_count,2700,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,OAFE-BvNlY0,comment_count,199,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,aOtcKUXU6sk,view_count,58075,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,aOtcKUXU6sk,like_count,2900,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,aOtcKUXU6sk,comment_count,44,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,PMx3BEPZTcQ,view_count,10548,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,PMx3BEPZTcQ,like_count,97,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,PMx3BEPZTcQ,comment_count,1,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,KTvr2f2fcyM,view_count,10172,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,KTvr2f2fcyM,like_count,328,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,KTvr2f2fcyM,comment_count,1,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,wfonekTc94U,view_count,1922,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,wfonekTc94U,like_count,17,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,wfonekTc94U,comment_count,4,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,IMhVQUOs94A,view_count,21335,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,IMhVQUOs94A,like_count,134,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,IMhVQUOs94A,comment_count,7,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,qQ3O3tkS-dk,view_count,24716,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,qQ3O3tkS-dk,like_count,455,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,qQ3O3tkS-dk,comment_count,12,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,oWZ4cFaLMA0,view_count,507511,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,oWZ4cFaLMA0,like_count,7500,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,oWZ4cFaLMA0,comment_count,209,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ARNl_MzP6SE,view_count,2380,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ARNl_MzP6SE,like_count,24,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ARNl_MzP6SE,comment_count,1,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,hUztrd69egM,view_count,3058,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,hUztrd69egM,like_count,54,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,hUztrd69egM,comment_count,0,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,gksbiY88YQE,view_count,107360,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,gksbiY88YQE,like_count,1200,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,gksbiY88YQE,comment_count,70,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ZL2yT_nvijk,view_count,11563,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ZL2yT_nvijk,like_count,336,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ZL2yT_nvijk,comment_count,10,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,XJDzH7FS9zA,view_count,2694793,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,XJDzH7FS9zA,like_count,22000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,XJDzH7FS9zA,comment_count,3164,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,cBWg5r0F-cc,view_count,7152659,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,cBWg5r0F-cc,like_count,52000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,cBWg5r0F-cc,comment_count,22661,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Q67wnF9hT6Q,view_count,289554,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Q67wnF9hT6Q,like_count,5800,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Q67wnF9hT6Q,comment_count,142,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,_lEseEI8owI,view_count,5692,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,_lEseEI8owI,like_count,56,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,_lEseEI8owI,comment_count,2,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Xr2ckjEJqX8,view_count,171735,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Xr2ckjEJqX8,like_count,2800,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,Xr2ckjEJqX8,comment_count,30,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ExtmfOofk6E,view_count,132436,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ExtmfOofk6E,like_count,1700,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ExtmfOofk6E,comment_count,50,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,vwOHlI-0m_I,view_count,232662,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,vwOHlI-0m_I,like_count,4000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,vwOHlI-0m_I,comment_count,56,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,inHZZpCro5o,view_count,2213051,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,inHZZpCro5o,like_count,37000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,inHZZpCro5o,comment_count,3084,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,kGbpjYvFggk,view_count,10833,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,kGbpjYvFggk,like_count,152,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,kGbpjYvFggk,comment_count,3,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,k0acGtYvCkc,view_count,2130234,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,k0acGtYvCkc,like_count,16000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,k0acGtYvCkc,comment_count,3163,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,zwvwowjqheQ,view_count,321240,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,zwvwowjqheQ,like_count,2200,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,zwvwowjqheQ,comment_count,135,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,w-Ele0UMXr0,view_count,15648016,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,w-Ele0UMXr0,like_count,83000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,w-Ele0UMXr0,comment_count,11529,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,bRgI68agF6E,view_count,190813,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,bRgI68agF6E,like_count,1000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,bRgI68agF6E,comment_count,32,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ZY7YAbAFlfs,view_count,5176773,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ZY7YAbAFlfs,like_count,31000,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
youtube,ZY7YAbAFlfs,comment_count,13448,,youtube_public_v1,PUBLIC,5eIBmqIiLOzg44Gj6
